seed,round_no,strategy,game_no,num1,num2,num3,num4,num5,num6,match_count,has_bonus,prize
2,976,random,3,11,26,28,33,41,44,0,0,꽝
2,976,random,4,3,18,24,29,33,35,1,0,꽝
2,976,random,5,2,21,24,25,28,30,1,1,꽝
2,977,random,1,4,6,11,20,24,44,1,0,꽝
2,977,random,2,3,14,17,38,39,44,2,0,꽝
2,977,random,3,11,26,28,33,41,44,1,0,꽝
2,977,random,4,3,18,24,29,33,35,0,0,꽝
2,977,random,5,2,21,24,25,28,30,1,0,꽝
2,978,random,1,4,6,11,20,24,44,0,0,꽝
2,978,random,2,3,14,17,38,39,44,0,0,꽝
2,978,random,3,11,26,28,33,41,44,0,0,꽝
2,978,random,4,3,18,24,29,33,35,0,0,꽝
2,978,random,5,2,21,24,25,28,30,0,0,꽝
2,979,random,1,4,6,11,20,24,44,1,1,꽝
2,979,random,2,3,14,17,38,39,44,0,0,꽝
2,979,random,3,11,26,28,33,41,44,2,0,꽝
2,979,random,4,3,18,24,29,33,35,1,1,꽝
2,979,random,5,2,21,24,25,28,30,1,1,꽝
2,980,random,1,4,6,11,20,24,44,1,0,꽝
2,980,random,2,3,14,17,38,39,44,1,1,꽝
2,980,random,3,11,26,28,33,41,44,0,0,꽝
2,980,random,4,3,18,24,29,33,35,3,0,5등
2,980,random,5,2,21,24,25,28,30,1,0,꽝
2,981,random,1,4,6,11,20,24,44,0,0,꽝
2,981,random,2,3,14,17,38,39,44,0,0,꽝
2,981,random,3,11,26,28,33,41,44,1,0,꽝
2,981,random,4,3,18,24,29,33,35,0,0,꽝
2,981,random,5,2,21,24,25,28,30,0,0,꽝
2,982,random,1,4,6,11,20,24,44,2,0,꽝
2,982,random,2,3,14,17,38,39,44,1,0,꽝
2,982,random,3,11,26,28,33,41,44,1,1,꽝
2,982,random,4,3,18,24,29,33,35,0,1,꽝
2,982,random,5,2,21,24,25,28,30,1,0,꽝
2,983,random,1,4,6,11,20,24,44,0,0,꽝
2,983,random,2,3,14,17,38,39,44,0,0,꽝
2,983,random,3,11,26,28,33,41,44,1,0,꽝
2,983,random,4,3,18,24,29,33,35,1,0,꽝
2,983,random,5,2,21,24,25,28,30,0,0,꽝
2,984,random,1,4,6,11,20,24,44,0,0,꽝
2,984,random,2,3,14,17,38,39,44,1,0,꽝
2,984,random,3,11,26,28,33,41,44,0,0,꽝
2,984,random,4,3,18,24,29,33,35,2,1,꽝
2,984,random,5,2,21,24,25,28,30,0,0,꽝
2,985,random,1,4,6,11,20,24,44,1,0,꽝
2,985,random,2,3,14,17,38,39,44,2,0,꽝
2,985,random,3,11,26,28,33,41,44,1,0,꽝
2,985,random,4,3,18,24,29,33,35,0,0,꽝
2,985,random,5,2,21,24,25,28,30,2,0,꽝
2,986,random,1,4,6,11,20,24,44,0,0,꽝
2,986,random,2,3,14,17,38,39,44,0,0,꽝
2,986,random,3,11,26,28,33,41,44,2,0,꽝
2,986,random,4,3,18,24,29,33,35,0,0,꽝
2,986,random,5,2,21,24,25,28,30,1,0,꽝
2,987,random,1,4,6,11,20,24,44,1,0,꽝
2,987,random,2,3,14,17,38,39,44,1,0,꽝
2,987,random,3,11,26,28,33,41,44,0,0,꽝
2,987,random,4,3,18,24,29,33,35,1,0,꽝
2,987,random,5,2,21,24,25,28,30,1,0,꽝
2,988,random,1,4,6,11,20,24,44,1,0,꽝
2,988,random,2,3,14,17,38,39,44,0,0,꽝
2,988,random,3,11,26,28,33,41,44,1,0,꽝
2,988,random,4,3,18,24,29,33,35,0,0,꽝
2,988,random,5,2,21,24,25,28,30,2,0,꽝
2,989,random,1,4,6,11,20,24,44,0,0,꽝
2,989,random,2,3,14,17,38,39,44,1,0,꽝
2,989,random,3,11,26,28,33,41,44,1,1,꽝
2,989,random,4,3,18,24,29,33,35,3,0,5등
2,989,random,5,2,21,24,25,28,30,1,0,꽝
2,990,random,1,4,6,11,20,24,44,1,0,꽝
2,990,random,2,3,14,17,38,39,44,0,0,꽝
2,990,random,3,11,26,28,33,41,44,1,1,꽝
2,990,random,4,3,18,24,29,33,35,0,0,꽝
2,990,random,5,2,21,24,25,28,30,2,1,꽝
2,991,random,1,4,6,11,20,24,44,1,0,꽝
2,991,random,2,3,14,17,38,39,44,1,1,꽝
2,991,random,3,11,26,28,33,41,44,2,0,꽝
2,991,random,4,3,18,24,29,33,35,2,0,꽝
2,991,random,5,2,21,24,25,28,30,1,0,꽝
2,992,random,1,4,6,11,20,24,44,2,1,꽝
2,992,random,2,3,14,17,38,39,44,1,0,꽝
2,992,random,3,11,26,28,33,41,44,3,0,5등
2,992,random,4,3,18,24,29,33,35,1,1,꽝
2,992,random,5,2,21,24,25,28,30,0,1,꽝
2,993,random,1,4,6,11,20,24,44,2,1,꽝
2,993,random,2,3,14,17,38,39,44,1,1,꽝
2,993,random,3,11,26,28,33,41,44,0,1,꽝
2,993,random,4,3,18,24,29,33,35,2,0,꽝
2,993,random,5,2,21,24,25,28,30,1,0,꽝
2,994,random,1,4,6,11,20,24,44,1,0,꽝
2,994,random,2,3,14,17,38,39,44,1,0,꽝
2,994,random,3,11,26,28,33,41,44,0,1,꽝
2,994,random,4,3,18,24,29,33,35,3,0,5등
2,994,random,5,2,21,24,25,28,30,1,1,꽝
2,995,random,1,4,6,11,20,24,44,1,0,꽝
2,995,random,2,3,14,17,38,39,44,2,0,꽝
2,995,random,3,11,26,28,33,41,44,0,0,꽝
2,995,random,4,3,18,24,29,33,35,1,0,꽝
2,995,random,5,2,21,24,25,28,30,0,0,꽝
2,996,random,1,4,6,11,20,24,44,3,0,5등
2,996,random,2,3,14,17,38,39,44,1,0,꽝
2,996,random,3,11,26,28,33,41,44,1,1,꽝
2,996,random,4,3,18,24,29,33,35,1,0,꽝
2,996,random,5,2,21,24,25,28,30,1,1,꽝
2,997,random,1,4,6,11,20,24,44,3,1,5등
2,997,random,2,3,14,17,38,39,44,2,0,꽝
2,997,random,3,11,26,28,33,41,44,1,0,꽝
2,997,random,4,3,18,24,29,33,35,1,0,꽝
2,997,random,5,2,21,24,25,28,30,1,0,꽝
2,998,random,1,4,6,11,20,24,44,1,0,꽝
2,998,random,2,3,14,17,38,39,44,1,0,꽝
2,998,random,3,11,26,28,33,41,44,0,1,꽝
2,998,random,4,3,18,24,29,33,35,1,0,꽝
2,998,random,5,2,21,24,25,28,30,0,0,꽝
2,999,random,1,4,6,11,20,24,44,0,0,꽝
2,999,random,2,3,14,17,38,39,44,2,0,꽝
2,999,random,3,11,26,28,33,41,44,1,0,꽝
2,999,random,4,3,18,24,29,33,35,2,0,꽝
2,999,random,5,2,21,24,25,28,30,1,0,꽝
2,1000,random,1,4,6,11,20,24,44,0,0,꽝
2,1000,random,2,3,14,17,38,39,44,0,1,꽝
2,1000,random,3,11,26,28,33,41,44,0,0,꽝
2,1000,random,4,3,18,24,29,33,35,0,0,꽝
2,1000,random,5,2,21,24,25,28,30,1,0,꽝
2,1001,random,1,4,6,11,20,24,44,2,0,꽝
2,1001,random,2,3,14,17,38,39,44,1,0,꽝
2,1001,random,3,11,26,28,33,41,44,0,0,꽝
2,1001,random,4,3,18,24,29,33,35,0,0,꽝
2,1001,random,5,2,21,24,25,28,30,0,0,꽝
2,1002,random,1,4,6,11,20,24,44,0,0,꽝
2,1002,random,2,3,14,17,38,39,44,2,0,꽝
2,1002,random,3,11,26,28,33,41,44,1,0,꽝
2,1002,random,4,3,18,24,29,33,35,2,0,꽝
2,1002,random,5,2,21,24,25,28,30,1,0,꽝
2,1003,random,1,4,6,11,20,24,44,1,0,꽝
2,1003,random,2,3,14,17,38,39,44,1,0,꽝
2,1003,random,3,11,26,28,33,41,44,0,0,꽝
2,1003,random,4,3,18,24,29,33,35,1,0,꽝
2,1003,random,5,2,21,24,25,28,30,0,0,꽝
2,1004,random,1,4,6,11,20,24,44,1,0,꽝
2,1004,random,2,3,14,17,38,39,44,2,0,꽝
2,1004,random,3,11,26,28,33,41,44,1,0,꽝
2,1004,random,4,3,18,24,29,33,35,0,1,꽝
2,1004,random,5,2,21,24,25,28,30,1,0,꽝
2,1005,random,1,4,6,11,20,24,44,1,0,꽝
2,1005,random,2,3,14,17,38,39,44,0,1,꽝
2,1005,random,3,11,26,28,33,41,44,0,0,꽝
2,1005,random,4,3,18,24,29,33,35,3,0,5등
2,1005,random,5,2,21,24,25,28,30,1,0,꽝
2,1006,random,1,4,6,11,20,24,44,1,0,꽝
2,1006,random,2,3,14,17,38,39,44,1,0,꽝
2,1006,random,3,11,26,28,33,41,44,1,0,꽝
2,1006,random,4,3,18,24,29,33,35,0,0,꽝
2,1006,random,5,2,21,24,25,28,30,0,0,꽝
2,1007,random,1,4,6,11,20,24,44,1,0,꽝
2,1007,random,2,3,14,17,38,39,44,0,0,꽝
2,1007,random,3,11,26,28,33,41,44,1,0,꽝
2,1007,random,4,3,18,24,29,33,35,0,0,꽝
2,1007,random,5,2,21,24,25,28,30,2,0,꽝
2,1008,random,1,4,6,11,20,24,44,2,0,꽝
2,1008,random,2,3,14,17,38,39,44,1,0,꽝
2,1008,random,3,11,26,28,33,41,44,3,1,5등
2,1008,random,4,3,18,24,29,33,35,0,1,꽝
2,1008,random,5,2,21,24,25,28,30,1,0,꽝
2,1009,random,1,4,6,11,20,24,44,1,1,꽝
2,1009,random,2,3,14,17,38,39,44,1,0,꽝
2,1009,random,3,11,26,28,33,41,44,1,0,꽝
2,1009,random,4,3,18,24,29,33,35,1,0,꽝
2,1009,random,5,2,21,24,25,28,30,0,0,꽝
2,1010,random,1,4,6,11,20,24,44,0,0,꽝
2,1010,random,2,3,14,17,38,39,44,0,1,꽝
2,1010,random,3,11,26,28,33,41,44,0,0,꽝
2,1010,random,4,3,18,24,29,33,35,0,1,꽝
2,1010,random,5,2,21,24,25,28,30,1,0,꽝
2,1011,random,1,4,6,11,20,24,44,0,0,꽝
2,1011,random,2,3,14,17,38,39,44,1,0,꽝
2,1011,random,3,11,26,28,33,41,44,1,0,꽝
2,1011,random,4,3,18,24,29,33,35,1,0,꽝
2,1011,random,5,2,21,24,25,28,30,0,0,꽝
2,1012,random,1,4,6,11,20,24,44,2,0,꽝
2,1012,random,2,3,14,17,38,39,44,0,1,꽝
2,1012,random,3,11,26,28,33,41,44,1,0,꽝
2,1012,random,4,3,18,24,29,33,35,2,1,꽝
2,1012,random,5,2,21,24,25,28,30,0,0,꽝
2,1013,random,1,4,6,11,20,24,44,0,0,꽝
2,1013,random,2,3,14,17,38,39,44,0,0,꽝
2,1013,random,3,11,26,28,33,41,44,2,0,꽝
2,1013,random,4,3,18,24,29,33,35,0,0,꽝
2,1013,random,5,2,21,24,25,28,30,1,0,꽝
2,1014,random,1,4,6,11,20,24,44,1,0,꽝
2,1014,random,2,3,14,17,38,39,44,2,0,꽝
2,1014,random,3,11,26,28,33,41,44,2,0,꽝
2,1014,random,4,3,18,24,29,33,35,2,0,꽝
2,1014,random,5,2,21,24,25,28,30,0,1,꽝
2,1015,random,1,4,6,11,20,24,44,0,1,꽝
2,1015,random,2,3,14,17,38,39,44,1,1,꽝
2,1015,random,3,11,26,28,33,41,44,1,1,꽝
2,1015,random,4,3,18,24,29,33,35,1,0,꽝
2,1015,random,5,2,21,24,25,28,30,0,0,꽝
2,1016,random,1,4,6,11,20,24,44,0,1,꽝
2,1016,random,2,3,14,17,38,39,44,0,1,꽝
2,1016,random,3,11,26,28,33,41,44,3,1,5등
2,1016,random,4,3,18,24,29,33,35,0,0,꽝
2,1016,random,5,2,21,24,25,28,30,1,0,꽝
2,1017,random,1,4,6,11,20,24,44,0,0,꽝
2,1017,random,2,3,14,17,38,39,44,0,0,꽝
2,1017,random,3,11,26,28,33,41,44,0,0,꽝
2,1017,random,4,3,18,24,29,33,35,1,0,꽝
2,1017,random,5,2,21,24,25,28,30,1,0,꽝
2,1018,random,1,4,6,11,20,24,44,0,0,꽝
2,1018,random,2,3,14,17,38,39,44,1,0,꽝
2,1018,random,3,11,26,28,33,41,44,0,0,꽝
2,1018,random,4,3,18,24,29,33,35,1,1,꽝
2,1018,random,5,2,21,24,25,28,30,2,0,꽝
2,1019,random,1,4,6,11,20,24,44,1,1,꽝
2,1019,random,2,3,14,17,38,39,44,2,0,꽝
2,1019,random,3,11,26,28,33,41,44,0,0,꽝
2,1019,random,4,3,18,24,29,33,35,0,0,꽝
2,1019,random,5,2,21,24,25,28,30,0,0,꽝
2,1020,random,1,4,6,11,20,24,44,0,1,꽝
2,1020,random,2,3,14,17,38,39,44,1,0,꽝
2,1020,random,3,11,26,28,33,41,44,1,0,꽝
2,1020,random,4,3,18,24,29,33,35,1,0,꽝
2,1020,random,5,2,21,24,25,28,30,0,0,꽝
2,1021,random,1,4,6,11,20,24,44,1,0,꽝
2,1021,random,2,3,14,17,38,39,44,1,0,꽝
2,1021,random,3,11,26,28,33,41,44,0,0,꽝
2,1021,random,4,3,18,24,29,33,35,2,0,꽝
2,1021,random,5,2,21,24,25,28,30,1,0,꽝
2,1022,random,1,4,6,11,20,24,44,2,0,꽝
2,1022,random,2,3,14,17,38,39,44,0,0,꽝
2,1022,random,3,11,26,28,33,41,44,1,1,꽝
2,1022,random,4,3,18,24,29,33,35,1,0,꽝
2,1022,random,5,2,21,24,25,28,30,0,1,꽝
2,1023,random,1,4,6,11,20,24,44,0,0,꽝
2,1023,random,2,3,14,17,38,39,44,1,0,꽝
2,1023,random,3,11,26,28,33,41,44,0,0,꽝
2,1023,random,4,3,18,24,29,33,35,3,0,5등
2,1023,random,5,2,21,24,25,28,30,0,1,꽝
2,1024,random,1,4,6,11,20,24,44,2,0,꽝
2,1024,random,2,3,14,17,38,39,44,2,0,꽝
2,1024,random,3,11,26,28,33,41,44,1,0,꽝
2,1024,random,4,3,18,24,29,33,35,1,0,꽝
2,1024,random,5,2,21,24,25,28,30,0,0,꽝
2,1025,random,1,4,6,11,20,24,44,1,0,꽝
2,1025,random,2,3,14,17,38,39,44,0,0,꽝
2,1025,random,3,11,26,28,33,41,44,1,0,꽝
2,1025,random,4,3,18,24,29,33,35,2,0,꽝
2,1025,random,5,2,21,24,25,28,30,1,0,꽝
2,1026,random,1,4,6,11,20,24,44,0,0,꽝
2,1026,random,2,3,14,17,38,39,44,0,0,꽝
2,1026,random,3,11,26,28,33,41,44,1,0,꽝
2,1026,random,4,3,18,24,29,33,35,0,0,꽝
2,1026,random,5,2,21,24,25,28,30,0,0,꽝
2,1027,random,1,4,6,11,20,24,44,0,0,꽝
2,1027,random,2,3,14,17,38,39,44,2,0,꽝
2,1027,random,3,11,26,28,33,41,44,0,0,꽝
2,1027,random,4,3,18,24,29,33,35,1,0,꽝
2,1027,random,5,2,21,24,25,28,30,0,0,꽝
2,1028,random,1,4,6,11,20,24,44,0,0,꽝
2,1028,random,2,3,14,17,38,39,44,0,0,꽝
2,1028,random,3,11,26,28,33,41,44,0,0,꽝
2,1028,random,4,3,18,24,29,33,35,2,0,꽝
2,1028,random,5,2,21,24,25,28,30,0,0,꽝
2,1029,random,1,4,6,11,20,24,44,0,1,꽝
2,1029,random,2,3,14,17,38,39,44,1,0,꽝
2,1029,random,3,11,26,28,33,41,44,1,0,꽝
2,1029,random,4,3,18,24,29,33,35,0,1,꽝
2,1029,random,5,2,21,24,25,28,30,1,1,꽝
2,1030,random,1,4,6,11,20,24,44,2,0,꽝
2,1030,random,2,3,14,17,38,39,44,1,0,꽝
2,1030,random,3,11,26,28,33,41,44,1,0,꽝
2,1030,random,4,3,18,24,29,33,35,2,0,꽝
2,1030,random,5,2,21,24,25,28,30,2,0,꽝
2,1031,random,1,4,6,11,20,24,44,1,0,꽝
2,1031,random,2,3,14,17,38,39,44,0,0,꽝
2,1031,random,3,11,26,28,33,41,44,0,0,꽝
2,1031,random,4,3,18,24,29,33,35,1,0,꽝
2,1031,random,5,2,21,24,25,28,30,0,0,꽝
2,1032,random,1,4,6,11,20,24,44,1,0,꽝
2,1032,random,2,3,14,17,38,39,44,0,0,꽝
2,1032,random,3,11,26,28,33,41,44,0,1,꽝
2,1032,random,4,3,18,24,29,33,35,0,0,꽝
2,1032,random,5,2,21,24,25,28,30,0,1,꽝
2,1033,random,1,4,6,11,20,24,44,3,0,5등
2,1033,random,2,3,14,17,38,39,44,2,0,꽝
2,1033,random,3,11,26,28,33,41,44,2,0,꽝
2,1033,random,4,3,18,24,29,33,35,2,0,꽝
2,1033,random,5,2,21,24,25,28,30,0,0,꽝
2,1034,random,1,4,6,11,20,24,44,0,1,꽝
2,1034,random,2,3,14,17,38,39,44,1,0,꽝
2,1034,random,3,11,26,28,33,41,44,2,1,꽝
2,1034,random,4,3,18,24,29,33,35,1,0,꽝
2,1034,random,5,2,21,24,25,28,30,0,0,꽝
2,1035,random,1,4,6,11,20,24,44,0,0,꽝
2,1035,random,2,3,14,17,38,39,44,1,0,꽝
2,1035,random,3,11,26,28,33,41,44,1,0,꽝
2,1035,random,4,3,18,24,29,33,35,1,0,꽝
2,1035,random,5,2,21,24,25,28,30,0,1,꽝
2,1036,random,1,4,6,11,20,24,44,0,0,꽝
2,1036,random,2,3,14,17,38,39,44,0,1,꽝
2,1036,random,3,11,26,28,33,41,44,0,0,꽝
2,1036,random,4,3,18,24,29,33,35,0,0,꽝
2,1036,random,5,2,21,24,25,28,30,1,0,꽝
2,1037,random,1,4,6,11,20,24,44,0,0,꽝
2,1037,random,2,3,14,17,38,39,44,1,0,꽝
2,1037,random,3,11,26,28,33,41,44,1,0,꽝
2,1037,random,4,3,18,24,29,33,35,1,0,꽝
2,1037,random,5,2,21,24,25,28,30,1,0,꽝
2,1038,random,1,4,6,11,20,24,44,2,0,꽝
2,1038,random,2,3,14,17,38,39,44,1,0,꽝
2,1038,random,3,11,26,28,33,41,44,1,0,꽝
2,1038,random,4,3,18,24,29,33,35,1,0,꽝
2,1038,random,5,2,21,24,25,28,30,1,1,꽝
2,1039,random,1,4,6,11,20,24,44,1,0,꽝
2,1039,random,2,3,14,17,38,39,44,2,0,꽝
2,1039,random,3,11,26,28,33,41,44,0,1,꽝
2,1039,random,4,3,18,24,29,33,35,1,0,꽝
2,1039,random,5,2,21,24,25,28,30,1,0,꽝
2,1040,random,1,4,6,11,20,24,44,0,1,꽝
2,1040,random,2,3,14,17,38,39,44,0,0,꽝
2,1040,random,3,11,26,28,33,41,44,1,1,꽝
2,1040,random,4,3,18,24,29,33,35,1,0,꽝
2,1040,random,5,2,21,24,25,28,30,0,0,꽝
2,1041,random,1,4,6,11,20,24,44,2,0,꽝
2,1041,random,2,3,14,17,38,39,44,1,0,꽝
2,1041,random,3,11,26,28,33,41,44,1,0,꽝
2,1041,random,4,3,18,24,29,33,35,1,0,꽝
2,1041,random,5,2,21,24,25,28,30,0,0,꽝
2,1042,random,1,4,6,11,20,24,44,0,1,꽝
2,1042,random,2,3,14,17,38,39,44,1,0,꽝
2,1042,random,3,11,26,28,33,41,44,0,0,꽝
2,1042,random,4,3,18,24,29,33,35,0,0,꽝
2,1042,random,5,2,21,24,25,28,30,0,0,꽝
2,1043,random,1,4,6,11,20,24,44,0,0,꽝
2,1043,random,2,3,14,17,38,39,44,1,0,꽝
2,1043,random,3,11,26,28,33,41,44,1,0,꽝
2,1043,random,4,3,18,24,29,33,35,1,0,꽝
2,1043,random,5,2,21,24,25,28,30,0,0,꽝
2,1044,random,1,4,6,11,20,24,44,1,1,꽝
2,1044,random,2,3,14,17,38,39,44,1,0,꽝
2,1044,random,3,11,26,28,33,41,44,2,0,꽝
2,1044,random,4,3,18,24,29,33,35,0,0,꽝
2,1044,random,5,2,21,24,25,28,30,1,0,꽝
2,1045,random,1,4,6,11,20,24,44,1,0,꽝
2,1045,random,2,3,14,17,38,39,44,1,0,꽝
2,1045,random,3,11,26,28,33,41,44,1,0,꽝
2,1045,random,4,3,18,24,29,33,35,0,0,꽝
2,1045,random,5,2,21,24,25,28,30,1,0,꽝
2,1046,random,1,4,6,11,20,24,44,0,0,꽝
2,1046,random,2,3,14,17,38,39,44,0,0,꽝
2,1046,random,3,11,26,28,33,41,44,0,1,꽝
2,1046,random,4,3,18,24,29,33,35,2,0,꽝
2,1046,random,5,2,21,24,25,28,30,1,1,꽝
2,1047,random,1,4,6,11,20,24,44,2,0,꽝
2,1047,random,2,3,14,17,38,39,44,1,0,꽝
2,1047,random,3,11,26,28,33,41,44,2,0,꽝
2,1047,random,4,3,18,24,29,33,35,1,0,꽝
2,1047,random,5,2,21,24,25,28,30,1,0,꽝
2,1048,random,1,4,6,11,20,24,44,1,0,꽝
2,1048,random,2,3,14,17,38,39,44,2,0,꽝
2,1048,random,3,11,26,28,33,41,44,0,0,꽝
2,1048,random,4,3,18,24,29,33,35,0,0,꽝
2,1048,random,5,2,21,24,25,28,30,1,1,꽝
2,1049,random,1,4,6,11,20,24,44,1,0,꽝
2,1049,random,2,3,14,17,38,39,44,1,1,꽝
2,1049,random,3,11,26,28,33,41,44,0,0,꽝
2,1049,random,4,3,18,24,29,33,35,1,0,꽝
2,1049,random,5,2,21,24,25,28,30,1,0,꽝
2,1050,random,1,4,6,11,20,24,44,1,0,꽝
2,1050,random,2,3,14,17,38,39,44,1,1,꽝
2,1050,random,3,11,26,28,33,41,44,0,0,꽝
2,1050,random,4,3,18,24,29,33,35,1,0,꽝
2,1050,random,5,2,21,24,25,28,30,0,0,꽝
2,1051,random,1,4,6,11,20,24,44,0,1,꽝
2,1051,random,2,3,14,17,38,39,44,0,1,꽝
2,1051,random,3,11,26,28,33,41,44,2,1,꽝
2,1051,random,4,3,18,24,29,33,35,2,0,꽝
2,1051,random,5,2,21,24,25,28,30,2,0,꽝
2,1052,random,1,4,6,11,20,24,44,0,0,꽝
2,1052,random,2,3,14,17,38,39,44,2,0,꽝
2,1052,random,3,11,26,28,33,41,44,1,0,꽝
2,1052,random,4,3,18,24,29,33,35,1,0,꽝
2,1052,random,5,2,21,24,25,28,30,0,0,꽝
2,1053,random,1,4,6,11,20,24,44,0,0,꽝
2,1053,random,2,3,14,17,38,39,44,0,0,꽝
2,1053,random,3,11,26,28,33,41,44,1,0,꽝
2,1053,random,4,3,18,24,29,33,35,1,0,꽝
2,1053,random,5,2,21,24,25,28,30,1,0,꽝
2,1054,random,1,4,6,11,20,24,44,0,0,꽝
2,1054,random,2,3,14,17,38,39,44,1,0,꽝
2,1054,random,3,11,26,28,33,41,44,1,1,꽝
2,1054,random,4,3,18,24,29,33,35,0,1,꽝
2,1054,random,5,2,21,24,25,28,30,2,0,꽝
2,1055,random,1,4,6,11,20,24,44,1,0,꽝
2,1055,random,2,3,14,17,38,39,44,1,0,꽝
2,1055,random,3,11,26,28,33,41,44,1,0,꽝
2,1055,random,4,3,18,24,29,33,35,1,0,꽝
2,1055,random,5,2,21,24,25,28,30,0,0,꽝
2,1056,random,1,4,6,11,20,24,44,2,0,꽝
2,1056,random,2,3,14,17,38,39,44,0,0,꽝
2,1056,random,3,11,26,28,33,41,44,0,0,꽝
2,1056,random,4,3,18,24,29,33,35,1,1,꽝
2,1056,random,5,2,21,24,25,28,30,1,0,꽝
2,1057,random,1,4,6,11,20,24,44,0,0,꽝
2,1057,random,2,3,14,17,38,39,44,0,0,꽝
2,1057,random,3,11,26,28,33,41,44,0,0,꽝
2,1057,random,4,3,18,24,29,33,35,0,0,꽝
2,1057,random,5,2,21,24,25,28,30,0,0,꽝
2,1058,random,1,4,6,11,20,24,44,1,0,꽝
2,1058,random,2,3,14,17,38,39,44,0,0,꽝
2,1058,random,3,11,26,28,33,41,44,1,0,꽝
2,1058,random,4,3,18,24,29,33,35,0,0,꽝
2,1058,random,5,2,21,24,25,28,30,2,0,꽝
2,1059,random,1,4,6,11,20,24,44,0,0,꽝
2,1059,random,2,3,14,17,38,39,44,0,0,꽝
2,1059,random,3,11,26,28,33,41,44,0,0,꽝
2,1059,random,4,3,18,24,29,33,35,0,0,꽝
2,1059,random,5,2,21,24,25,28,30,1,0,꽝
2,1060,random,1,4,6,11,20,24,44,1,0,꽝
2,1060,random,2,3,14,17,38,39,44,2,0,꽝
2,1060,random,3,11,26,28,33,41,44,1,0,꽝
2,1060,random,4,3,18,24,29,33,35,3,0,5등
2,1060,random,5,2,21,24,25,28,30,1,0,꽝
2,1061,random,1,4,6,11,20,24,44,2,0,꽝
2,1061,random,2,3,14,17,38,39,44,0,0,꽝
2,1061,random,3,11,26,28,33,41,44,0,0,꽝
2,1061,random,4,3,18,24,29,33,35,2,0,꽝
2,1061,random,5,2,21,24,25,28,30,1,0,꽝
2,1062,random,1,4,6,11,20,24,44,1,0,꽝
2,1062,random,2,3,14,17,38,39,44,0,0,꽝
2,1062,random,3,11,26,28,33,41,44,1,0,꽝
2,1062,random,4,3,18,24,29,33,35,0,0,꽝
2,1062,random,5,2,21,24,25,28,30,0,0,꽝
2,1063,random,1,4,6,11,20,24,44,2,0,꽝
2,1063,random,2,3,14,17,38,39,44,2,0,꽝
2,1063,random,3,11,26,28,33,41,44,0,0,꽝
2,1063,random,4,3,18,24,29,33,35,2,0,꽝
2,1063,random,5,2,21,24,25,28,30,1,1,꽝
2,1064,random,1,4,6,11,20,24,44,1,0,꽝
2,1064,random,2,3,14,17,38,39,44,1,1,꽝
2,1064,random,3,11,26,28,33,41,44,0,0,꽝
2,1064,random,4,3,18,24,29,33,35,3,0,5등
2,1064,random,5,2,21,24,25,28,30,0,0,꽝
2,1065,random,1,4,6,11,20,24,44,0,1,꽝
2,1065,random,2,3,14,17,38,39,44,1,0,꽝
2,1065,random,3,11,26,28,33,41,44,0,0,꽝
2,1065,random,4,3,18,24,29,33,35,2,1,꽝
2,1065,random,5,2,21,24,25,28,30,0,1,꽝
2,1066,random,1,4,6,11,20,24,44,2,0,꽝
2,1066,random,2,3,14,17,38,39,44,0,0,꽝
2,1066,random,3,11,26,28,33,41,44,1,0,꽝
2,1066,random,4,3,18,24,29,33,35,0,0,꽝
2,1066,random,5,2,21,24,25,28,30,1,0,꽝
2,1067,random,1,4,6,11,20,24,44,0,0,꽝
2,1067,random,2,3,14,17,38,39,44,0,0,꽝
2,1067,random,3,11,26,28,33,41,44,2,0,꽝
2,1067,random,4,3,18,24,29,33,35,1,1,꽝
2,1067,random,5,2,21,24,25,28,30,1,0,꽝
2,1068,random,1,4,6,11,20,24,44,1,0,꽝
2,1068,random,2,3,14,17,38,39,44,0,1,꽝
2,1068,random,3,11,26,28,33,41,44,2,0,꽝
2,1068,random,4,3,18,24,29,33,35,2,1,꽝
2,1068,random,5,2,21,24,25,28,30,0,0,꽝
2,1069,random,1,4,6,11,20,24,44,0,1,꽝
2,1069,random,2,3,14,17,38,39,44,0,1,꽝
2,1069,random,3,11,26,28,33,41,44,1,1,꽝
2,1069,random,4,3,18,24,29,33,35,1,0,꽝
2,1069,random,5,2,21,24,25,28,30,1,0,꽝
2,1070,random,1,4,6,11,20,24,44,1,0,꽝
2,1070,random,2,3,14,17,38,39,44,2,0,꽝
2,1070,random,3,11,26,28,33,41,44,1,0,꽝
2,1070,random,4,3,18,24,29,33,35,1,0,꽝
2,1070,random,5,2,21,24,25,28,30,1,0,꽝
2,1071,random,1,4,6,11,20,24,44,1,0,꽝
2,1071,random,2,3,14,17,38,39,44,0,1,꽝
2,1071,random,3,11,26,28,33,41,44,1,0,꽝
2,1071,random,4,3,18,24,29,33,35,1,0,꽝
2,1071,random,5,2,21,24,25,28,30,3,0,5등
2,1072,random,1,4,6,11,20,24,44,1,0,꽝
2,1072,random,2,3,14,17,38,39,44,0,0,꽝
2,1072,random,3,11,26,28,33,41,44,0,0,꽝
2,1072,random,4,3,18,24,29,33,35,1,0,꽝
2,1072,random,5,2,21,24,25,28,30,0,0,꽝
2,1073,random,1,4,6,11,20,24,44,1,0,꽝
2,1073,random,2,3,14,17,38,39,44,1,0,꽝
